2022-11-28,2.6
2022-11-29,2.6
2022-11-30,0.5
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,4.2
2022-12-04,2.3
2022-12-05,0.0
2022-12-06,3.8
2022-12-07,1.8
2022-12-08,0.0
2022-12-09,2.9
2022-12-10,4.4
2022-12-11,0.0
